200	16	886
199	16	886
198	16	886
197	16	886
196	16	886
195	16	886
194	16	886
193	16	886
192	16	886
191	16	886
190	16	886
189	16	886
188	17	845
187	17	845
186	17	845
185	17	845
184	17	845
183	17	845
182	17	845
181	17	845
180	17	845
179	17	845
178	17	845
177	17	845
176	17	845
175	17	845
174	17	845
173	17	845
172	17	845
171	17	845
170	17	845
169	17	845
168	17	845
167	17	845
166	17	845
165	17	845
164	17	845
163	17	845
162	17	845
161	17	845
160	17	845
159	17	845
158	17	845
157	17	845
156	17	845
155	17	845
154	17	845
153	19	772
152	19	772
151	19	772
150	19	772
149	19	772
148	19	772
147	19	772
146	19	772
145	19	772
144	19	772
143	19	772
142	19	772
141	20	741
140	20	741
139	20	741
138	20	741
137	20	741
136	20	741
135	20	741
134	20	741
133	20	741
132	20	741
131	20	741
130	21	712
129	21	712
128	22	685
127	22	685
126	22	685
125	22	685
124	22	685
123	22	685
122	22	685
121	22	685
120	22	685
119	22	685
118	22	685
117	22	685
116	22	685
115	22	685
114	22	685
113	22	685
112	22	685
111	22	685
110	22	685
109	22	685
108	22	685
107	22	685
106	22	685
105	23	660
104	23	660
103	23	660
102	23	660
101	23	660
100	23	660
99	23	660
98	23	660
97	23	660
96	24	636
95	24	636
94	26	595
93	26	595
92	26	595
91	27	576
90	27	576
89	27	576
88	27	576
87	27	576
86	27	576
85	27	576
84	27	576
83	27	576
82	27	576
81	27	576
80	27	576
79	29	542
78	30	526
77	30	526
76	30	526
75	30	526
74	30	526
73	30	526
72	30	526
71	30	526
70	30	526
69	31	511
68	31	511
67	32	498
66	33	484
65	34	472
64	34	472
63	35	460
62	35	460
61	36	449
60	36	449
59	38	429
58	38	429
57	38	429
56	38	429
55	38	429
54	38	429
53	38	429
52	38	429
51	39	419
50	39	419
49	40	410
48	40	410
47	40	410
46	40	410
45	41	401
44	42	392
43	44	376
42	44	376
41	44	376
40	45	369
39	46	362
38	46	362
37	47	355
36	49	342
35	53	319
34	54	313
33	55	308
32	56	303
31	57	298
30	58	294
29	58	294
28	59	289
27	60	285
26	62	277
25	67	258
24	70	248
23	73	238
22	78	225
21	79	222
20	82	215
19	86	205
18	87	203
17	92	193
16	95	188
15	100	179
14	109	165
13	119	152
12	126	145
11	142	129
10	152	122
9	169	110
8	194	97
7	221	86
6	252	76
5	299	65
4	364	54
3	503	40
2	865	24
1	2301	9
