200	13	882
199	13	882
198	13	882
197	13	882
196	13	882
195	13	882
194	13	882
193	13	882
192	13	882
191	13	882
190	13	882
189	13	882
188	13	882
187	13	882
186	13	882
185	13	882
184	13	882
183	13	882
182	14	832
181	14	832
180	14	832
179	14	832
178	14	832
177	14	832
176	14	832
175	14	832
174	14	832
173	14	832
172	14	832
171	14	832
170	14	832
169	14	832
168	14	832
167	14	832
166	15	787
165	15	787
164	15	787
163	15	787
162	15	787
161	15	787
160	15	787
159	15	787
158	15	787
157	15	787
156	15	787
155	15	787
154	15	787
153	15	787
152	16	748
151	16	748
150	16	748
149	16	748
148	16	748
147	16	748
146	17	712
145	18	681
144	18	681
143	19	652
142	19	652
141	19	652
140	19	652
139	19	652
138	19	652
137	20	627
136	20	627
135	20	627
134	20	627
133	20	627
132	20	627
131	20	627
130	20	627
129	20	627
128	20	627
127	20	627
126	20	627
125	20	627
124	20	627
123	20	627
122	20	627
121	20	627
120	21	602
119	21	602
118	21	602
117	21	602
116	21	602
115	21	602
114	21	602
113	21	602
112	21	602
111	21	602
110	21	602
109	21	602
108	21	602
107	21	602
106	21	602
105	21	602
104	21	602
103	21	602
102	21	602
101	21	602
100	21	602
99	21	602
98	22	580
97	22	580
96	22	580
95	22	580
94	22	580
93	22	580
92	22	580
91	22	580
90	22	580
89	22	580
88	22	580
87	23	558
86	23	558
85	23	558
84	23	558
83	23	558
82	23	558
81	23	558
80	23	558
79	23	558
78	23	558
77	24	538
76	24	538
75	24	538
74	24	538
73	24	538
72	24	538
71	25	519
70	26	502
69	27	486
68	28	471
67	31	432
66	31	432
65	32	420
64	32	420
63	32	420
62	32	420
61	32	420
60	32	420
59	32	420
58	32	420
57	33	409
56	35	389
55	35	389
54	35	389
53	37	371
52	38	363
51	40	347
50	40	347
49	41	340
48	41	340
47	43	326
46	43	326
45	43	326
44	44	320
43	47	302
42	47	302
41	47	302
40	48	296
39	53	272
38	55	264
37	56	260
36	57	256
35	60	245
34	60	245
33	61	241
32	62	238
31	63	234
30	67	222
29	69	217
28	71	211
27	79	193
26	83	184
25	87	177
24	92	169
23	101	156
22	104	152
21	106	149
20	114	140
19	115	139
18	119	135
17	123	131
16	128	127
15	131	124
14	141	116
13	148	111
12	159	104
11	175	96
10	194	87
9	205	83
8	228	76
7	263	66
6	289	61
5	322	55
4	387	46
3	490	37
2	754	25
1	1933	10
